author,content,timestamp,message_id
notonft,too much work to do,2023-02-13T15:31:25.650000+00:00,1074714422909603870
notonft,sorry,2023-02-13T15:31:22.833000+00:00,1074714411094257725
notonft,we arent selling turtles,2023-02-13T15:31:22.026000+00:00,1074714407709458443
notonft,wowowowowow,2023-02-13T15:25:55.296000+00:00,1074713037304496289
notonft,wow,2023-02-13T15:25:47.179000+00:00,1074713003259330560
notonft,https://twitter.com/frankdegods/status/1625152723753795584?s=20&t=c3a5rHvpUrUzqTXMsvhGIg,2023-02-13T15:21:30.208000+00:00,1074711925444849794
notonft,yes,2023-02-13T14:27:44.796000+00:00,1074698397086388271
notonft,the world is crazy man,2023-02-13T14:26:02.660000+00:00,1074697968696963142
notonft,yeah and did you see Jeanne beat youyou,2023-02-13T14:25:56.718000+00:00,1074697943774412911
notonft,Boners was 4444 supply and went to 500fp and Solana is 273.27 follow me for more financial fantasies,2023-02-13T14:00:38.572000+00:00,1074691576208568401
notonft,Gm,2023-02-13T13:58:20.504000+00:00,1074690997109391390
notonft,Is aliens or chemical weapon?,2023-02-13T13:37:58.602000+00:00,1074685872080949259
notonft,Yes still time,2023-02-13T13:16:30.309000+00:00,1074680468588470312
notonft,Wtf,2023-02-13T13:15:54.510000+00:00,1074680318436573194
notonft,Gmurtle,2023-02-13T13:09:21.876000+00:00,1074678671610228756
notonft,"hi bud just tested, no problems.",2023-02-13T04:50:34.677000+00:00,1074553147839758346
notonft,i put to our LP,2023-02-13T04:20:19.525000+00:00,1074545534540468265
notonft,Wow I won chiefs play,2023-02-13T04:18:14.501000+00:00,1074545010151792721
notonft,Sexy,2023-02-13T04:08:50.249000+00:00,1074542643507363950
notonft,since christmas bonk days i have enjoyed your behavior,2023-02-13T03:46:13.271000+00:00,1074536951929122856
notonft,"buddy i like your autism, can we do honorary turtle in our upcoming collection?",2023-02-13T03:45:32.471000+00:00,1074536780801519649
notonft,he seems generous guy,2023-02-13T03:44:19.961000+00:00,1074536476672532570
notonft,"also, try asking fiyopi i think he is whale",2023-02-13T03:44:09.801000+00:00,1074536434058407966
notonft,"bud its ok, maybe he can come to you, and help.",2023-02-13T03:43:58.926000+00:00,1074536388445339718
notonft,FUUUUUUUUUUUU,2023-02-13T03:42:47.569000+00:00,1074536089152389163
notonft,oh fuck,2023-02-13T03:41:13.115000+00:00,1074535692983615498
notonft,Within 2 months tuetles to 0.20 Solana,2023-02-13T03:40:40.518000+00:00,1074535556261879828
notonft,"bud it was season 8, the show got canceled, 10 years went by and it was rebooted by a new studio. thats where you are right now.",2023-02-13T03:37:21.524000+00:00,1074534721620541451
notonft,its going to be ok,2023-02-13T03:36:26.841000+00:00,1074534492263424000
notonft,come to give me a hug bud,2023-02-13T03:36:21.888000+00:00,1074534471489040415
notonft,<a:kek:900024661969096744>,2023-02-13T03:35:14.529000+00:00,1074534188964921485
notonft,he will be banned shortly,2023-02-13T03:33:27.463000+00:00,1074533739897573419
notonft,but i know you already know that,2023-02-13T03:32:57.207000+00:00,1074533612994711662
notonft,bud we are not affiliated with the casino and fiyopi isnt a part of this project any more,2023-02-13T03:32:43.619000+00:00,1074533556002488390
notonft,bud did you get the Ventures list sign up? I thought I saw you there,2023-02-13T03:30:17.250000+00:00,1074532942086414417
notonft,<a:kek:900024661969096744>,2023-02-13T03:29:44.205000+00:00,1074532803485634621
notonft,there is long list of scammers trying,2023-02-13T03:29:41.710000+00:00,1074532793020846191
notonft,get in line bud,2023-02-13T03:29:35.253000+00:00,1074532765938233354
notonft,ned is good,2023-02-13T03:24:25.514000+00:00,1074531466798714961
notonft,"Class, what is that ?
Can we eat that ?",2023-02-13T03:24:06.406000+00:00,1074531386653954140
notonft,well bud anyone can meet me in person so thats my only detail,2023-02-13T03:23:48.455000+00:00,1074531311361982505
notonft,"but, i love you",2023-02-13T03:21:26.147000+00:00,1074530714478973029
notonft,bud nobody here tag you,2023-02-13T03:21:17.226000+00:00,1074530677061582888
notonft,What,2023-02-13T03:16:34.093000+00:00,1074529489515724832
notonft,lot of social anxiety in todays young people,2023-02-13T03:12:18.825000+00:00,1074528418844135474
notonft,ofc it is,2023-02-13T03:09:40.786000+00:00,1074527755980517457
notonft,"i met in person bud, but i wont share more you can have your imagination",2023-02-13T03:08:39.072000+00:00,1074527497133232258
notonft,MJ LAMOOO,2023-02-13T03:07:58.317000+00:00,1074527326194372618
notonft,,2023-02-13T03:04:59.231000+00:00,1074526575053250631
notonft,"Welcome @Timber Harden  to Turtles! and with that, I welcome you with a SURPRISE! You have been slapped by a BIG COCK in the middle of your face! * SLAP* This is The Ultimate Dick War of All Times 2021! There is ONE rule. You can not cock someone who has already cocked you !! Try to cock as many as possible before they cock you. I've slapped you in the face already, so you can not cock me. Good luck! 
/    イ              (((ヽ
(    ノ                 ￣Y  \
|   ( \      (.       /)     |     )
ヽ   ヽ `  ( ͡° ͜ʖ ͡°)  _ノ    /
     ＼   |   ⌒Ｙ⌒   /  /
         | ヽ     |      ﾉ ／
         ＼トー仝ーイ
              | ミ土彡/
            ) \      °   /
           (     \      /     )
          /   🐢 🐢 ===================🎉 
       /  /     /      \ \   \ 
       ( (    ).           ) ).  )
      (      ).            ( |    | 
       |    /                \    |",2023-02-13T03:02:09.036000+00:00,1074525861203681290
notonft,https://tenor.com/view/good-morning-do-it-gif-24435329,2023-02-13T03:01:51.423000+00:00,1074525787329413272
notonft,https://tenor.com/view/do-it-gif-26049397,2023-02-13T03:01:44.674000+00:00,1074525759022059551
notonft,DO IT,2023-02-13T03:01:38.795000+00:00,1074525734363746375
notonft,<@&891618254320205855> welcome back <@917602439530680340>,2023-02-13T03:01:23.877000+00:00,1074525671793111120
notonft,AND WITH THAT,2023-02-13T03:01:12.559000+00:00,1074525624321986570
notonft,bud are you new here,2023-02-13T03:00:07.912000+00:00,1074525353172803624
notonft,not sure its possible,2023-02-13T02:59:04.368000+00:00,1074525086649946214
notonft,if i can reach down to nicole i will hug,2023-02-13T02:58:58.325000+00:00,1074525061303783494
notonft,yes bud im ok with it,2023-02-13T02:57:08.802000+00:00,1074524601931010088
notonft,my respect,2023-02-13T02:56:41.147000+00:00,1074524485937541150
notonft,and give you light hug and cheek kiss,2023-02-13T02:56:16.975000+00:00,1074524384552833134
notonft,i will meet you one day nicole,2023-02-13T02:56:10.338000+00:00,1074524356715233320
notonft,nobody. trust me.,2023-02-13T02:55:44.711000+00:00,1074524249227792454
notonft,i think nicole and jpeggler decided to team up in love and life to scam us with cucky,2023-02-13T02:54:57.017000+00:00,1074524049184657498
notonft,jpeggler,2023-02-13T02:54:32.093000+00:00,1074523944645824575
notonft,its the other guy with cucky pfp is my guess,2023-02-13T02:54:28.771000+00:00,1074523930712342558
notonft,nicole tell us your love life,2023-02-13T02:54:16.263000+00:00,1074523878250000456
notonft,"nicole and papic may be married one day. generally, when i am saying things they are happening",2023-02-13T02:53:04.856000+00:00,1074523578747326534
notonft,dog soup,2023-02-13T02:52:27.936000+00:00,1074523423893631037
notonft,in rural korea its normal winter meal as soup. says to keep away flu,2023-02-13T02:52:23.019000+00:00,1074523403270238218
notonft,dont flag him,2023-02-13T02:52:01.305000+00:00,1074523312195125329
notonft,its normal,2023-02-13T02:51:44.011000+00:00,1074523239658819725
notonft,"i mean you can say what you can say, its cultural. i eat dog in korea too",2023-02-13T02:51:35.034000+00:00,1074523202006556712
notonft,but italian horse meat is delicacy,2023-02-13T02:51:02.209000+00:00,1074523064328536075
notonft,bottom right,2023-02-13T02:50:23.730000+00:00,1074522902935912569
notonft,,2023-02-13T02:49:40.619000+00:00,1074522722115268658
notonft,let me show you,2023-02-13T02:49:19.348000+00:00,1074522632898232410
notonft,in italy,2023-02-13T02:49:15.628000+00:00,1074522617295409204
notonft,<@891321542296879174> showed me horse meat last week,2023-02-13T02:49:12.256000+00:00,1074522603152211978
notonft,thats a turkish saying translate probably not good,2023-02-13T02:48:15.173000+00:00,1074522363728769114
notonft,"you can lead a horse to water, but you can't shoot it in the head and eat the meat",2023-02-13T02:48:00.745000+00:00,1074522303213351013
notonft,,2023-02-13T02:47:15.345000+00:00,1074522112791953458
notonft,"yes, but buy more",2023-02-13T02:47:03.412000+00:00,1074522062741315696
notonft,"its scam bud, trust me and 17 year old nicole as your financial advisor",2023-02-13T02:46:34.854000+00:00,1074521942960381982
notonft,i dont even know what it is,2023-02-13T02:45:52.219000+00:00,1074521764136222791
notonft,i won superbpwl,2023-02-13T02:45:43.187000+00:00,1074521726253289554
notonft,kek,2023-02-13T02:43:30.125000+00:00,1074521168150798376
notonft,if 13 year old ask yes,2023-02-13T02:42:50.020000+00:00,1074520999938248775
notonft,aye papi,2023-02-13T02:25:05.865000+00:00,1074516536548655114
notonft,gn bud,2023-02-13T02:12:36.394000+00:00,1074513393039450112
notonft,"i dont even mind. its normal if we type something here it can go outside. ok. what they didnt count on is my iron balls. i will never back down.,",2023-02-13T02:06:30.437000+00:00,1074511858104549404
notonft,ya just scammer looking for way to force wl,2023-02-13T02:05:26.664000+00:00,1074511590621200464
notonft,that skele crown pull tho...,2023-02-13T02:04:44.709000+00:00,1074511414649167992
notonft,thanks its nice to share that,2023-02-13T02:04:20.392000+00:00,1074511312656277545
notonft,she love tea,2023-02-13T02:02:19.682000+00:00,1074510806361833572
notonft,wow nicole to the rescue,2023-02-13T02:02:15.193000+00:00,1074510787533615155
notonft,"no, but depending on what you have accrued you may not be able to unstake. we need to see the screens",2023-02-13T02:00:42.881000+00:00,1074510400349012090
notonft,thanks bud team will try to fix for you asap,2023-02-13T01:59:09.308000+00:00,1074510007875407942
notonft,Can you open a ticket with screenshot of the issue?,2023-02-13T01:58:31.247000+00:00,1074509848236007454
notonft,yes bud just click ignore on the wallet confirm,2023-02-13T01:57:35.381000+00:00,1074509613917016106
notonft,"i see you tried your own things and tried a lot of things, and are here being positive, if you dont get nobody deserves",2023-02-13T01:56:22.687000+00:00,1074509309016281250
notonft,you deserve it bud,2023-02-13T01:55:48.314000+00:00,1074509164845473883
notonft,i wil give you one mint of mine if you dont get ok,2023-02-13T01:55:30.603000+00:00,1074509090560163840
notonft,bud you didnt get wl yet?,2023-02-13T01:55:15.104000+00:00,1074509025552638022
notonft,now that is nice,2023-02-13T01:54:47.017000+00:00,1074508907747229696
notonft,"probably works most of the time, its why they do it",2023-02-13T01:53:41.032000+00:00,1074508630986084473
notonft,ignore block and after mint these people will move to their next target,2023-02-13T01:53:24.774000+00:00,1074508562795089920
notonft,if you know,2023-02-13T01:53:00.581000+00:00,1074508461322276884
notonft,so dont post here,2023-02-13T01:52:58.120000+00:00,1074508451000094730
notonft,"they are an organized group to scam solcasino wl, their weapon is attention",2023-02-13T01:52:40.816000+00:00,1074508378421858354
notonft,ignore and block end of story,2023-02-13T01:52:18.785000+00:00,1074508286017159178
notonft,you give attention to it its helping them,2023-02-13T01:52:08.915000+00:00,1074508244619382785
notonft,delete,2023-02-13T01:52:01.741000+00:00,1074508214529433700
notonft,its scamming,2023-02-13T01:50:22.049000+00:00,1074507796390887464
notonft,stop posting these here,2023-02-13T01:50:18.857000+00:00,1074507783002669118
notonft,sounds complicated pass,2023-02-13T01:40:19.280000+00:00,1074505268194459658
notonft,what is kansas city,2023-02-13T01:31:18.034000+00:00,1074502998044188742
notonft,I never quit,2023-02-13T01:01:22.991000+00:00,1074495469088165928
notonft,its like 17 year old Gary Vee did interior design,2023-02-13T00:49:24.046000+00:00,1074492453614256128
notonft,even i agree with fang on this one,2023-02-13T00:49:09.399000+00:00,1074492392180285560
notonft,really bro,2023-02-13T00:48:46.191000+00:00,1074492294838878229
notonft,Gn bud,2023-02-13T00:33:02.971000+00:00,1074488338687463527
notonft,"Congrats @Ben and with that, I welcome you with a SURPRISE! You have been slapped by a BIG COCK in the middle of your face! * CLASS * This is The Ultimate Dick War of All Times 2023! There is ONE rule. You can not cock someone who has already cocked you !! Try to cock as many as possible before they cock you. I've slapped you in the face already, so you can not cock me. Good luck! 
/    イ              (((ヽ
(    ノ                 ￣Y  \
|   ( \      (.       /)     |     )
ヽ   ヽ `  ( ͡° ͜ʖ ͡°)  _ノ    /
     ＼   |   ⌒Ｙ⌒   /  /
         | ヽ     |      ﾉ ／
         ＼トー仝ーイ
              | ミ土彡/
            ) \      °   /
           (     \      /     )
          /   🐢 🐢 === <a:stepnturtle:976159175929368606> 
       /  /     /      \ \   \ 
       ( (    ).           ) ).  )
      (      ).            ( |    | 
       |    /                \    |",2023-02-13T00:21:02.553000+00:00,1074485317035364362
notonft,,2023-02-13T00:00:14.916000+00:00,1074480084066508910
notonft,,2023-02-12T23:59:10.203000+00:00,1074479812640522270
notonft,,2023-02-12T23:57:49.175000+00:00,1074479472784457828
notonft,,2023-02-12T23:56:38.503000+00:00,1074479176364589066
notonft,,2023-02-12T23:48:20.127000+00:00,1074477086024142908
notonft,https://twitter.com/conkyNFT,2023-02-12T23:44:32.201000+00:00,1074476130033225758
notonft,"Welcome <@266083756144590849>    to Turtles! and with that, I welcome you with a SURPRISE! You have been slapped by a BIG COCK in the middle of your face! * SLAP* This is The Ultimate Dick War of All Times 2021! There is ONE rule. You can not cock someone who has already cocked you !! Try to cock as many as possible before they cock you. I've slapped you in the face already, so you can not cock me. Good luck! 
/    イ              (((ヽ
(    ノ                 ￣Y  \
|   ( \      (.       /)     |     )
ヽ   ヽ `  ( ͡° ͜ʖ ͡°)  _ノ    /
     ＼   |   ⌒Ｙ⌒   /  /
         | ヽ     |      ﾉ ／
         ＼トー仝ーイ
              | ミ土彡/
            ) \      °   /
           (     \      /     )
          /   🐢 🐢 ===================🎉 
       /  /     /      \ \   \ 
       ( (    ).           ) ).  )
      (      ).            ( |    | 
       |    /                \    |",2023-02-12T23:43:01.133000+00:00,1074475748066332692
notonft,IM LITERALLY TAKING A SHIT,2023-02-12T23:42:50.403000+00:00,1074475703061446716
notonft,"DO.
IT.
I NEED COPY PASTE",2023-02-12T23:42:35.752000+00:00,1074475641610702919
notonft,DO IT,2023-02-12T23:42:23.659000+00:00,1074475590888996964
notonft,guys i heard about a new project that could be promising its called claynosaurz,2023-02-12T23:39:58.357000+00:00,1074474981448220702
notonft,gn bud,2023-02-12T23:37:56.194000+00:00,1074474469059477565
notonft,Why did I commit my shares to you guys fck,2023-02-12T23:34:28.269000+00:00,1074473596958806026
notonft,They are adding shit daily it’s amazing,2023-02-12T23:34:07.545000+00:00,1074473510036066476
notonft,shut up,2023-02-12T23:26:26.302000+00:00,1074471575442685952
notonft,fang,2023-02-12T23:26:24.422000+00:00,1074471567557410948
notonft,i react my own thing,2023-02-12T23:26:14.697000+00:00,1074471526767788043
notonft,God witness when Melty is wearing a turtle hoodie i will right click save for later. I cannot wait.,2023-02-12T23:25:29.578000+00:00,1074471337525002290
notonft,i think this is iMessage,2023-02-12T23:24:36.494000+00:00,1074471114874556448
notonft,"i played dumb like i dont know how to use discord and boomer, but in reality i am watching everything",2023-02-12T23:24:06.337000+00:00,1074470988386930819
notonft,i have kano identity,2023-02-12T23:23:26.253000+00:00,1074470820262461450
notonft,check 2024,2023-02-12T23:22:51.763000+00:00,1074470675600904323
notonft,"bud she is busy, for the next year on some things",2023-02-12T23:22:46.881000+00:00,1074470655124316291
notonft,we will delete this one,2023-02-12T23:22:00.896000+00:00,1074470462249242684
notonft,ask him,2023-02-12T23:20:32.913000+00:00,1074470093221798048
notonft,let me,2023-02-12T23:20:31.117000+00:00,1074470085688819752
notonft,wait,2023-02-12T23:20:27.408000+00:00,1074470070132146290
notonft,minimum,2023-02-12T23:16:19.746000+00:00,1074469031362449478
notonft,"1,000 sol fp",2023-02-12T23:16:16.339000+00:00,1074469017072443545
notonft,this is grail turt,2023-02-12T23:16:07.080000+00:00,1074468978237382716
notonft,MIB,2023-02-12T23:13:16.612000+00:00,1074468263242768385
notonft,wow,2023-02-12T23:12:13.750000+00:00,1074467999580422255
notonft,whoa whoa whoa,2023-02-12T23:11:22.869000+00:00,1074467786170060881
notonft,Shading looking on point,2023-02-12T23:09:16.307000+00:00,1074467255330537553
notonft,Show,2023-02-12T23:07:18.875000+00:00,1074466762785046568
notonft,It’s perfect I blended very naturally with Turkey population,2023-02-12T23:06:18.815000+00:00,1074466510875136040
notonft,It’s not making sense,2023-02-12T23:06:04.426000+00:00,1074466450523304047
notonft,I’m going where sweat pants are made why would I wear anything else,2023-02-12T23:05:56.338000+00:00,1074466416599765094
notonft,Lmao,2023-02-12T23:05:40.228000+00:00,1074466349029523607
notonft,He’s betting in raw $SPOOK,2023-02-12T23:05:11.968000+00:00,1074466230498492466
notonft,Sorry <@157916365393625088> sleep is canceled this year,2023-02-12T22:53:19.582000+00:00,1074463242535055472
notonft,I might,2023-02-12T22:49:43.360000+00:00,1074462335634255923
notonft,The Turkish guy and his wife lol,2023-02-12T22:47:15.292000+00:00,1074461714592043138
notonft,they want solcasino wl.,2023-02-12T22:27:45.979000+00:00,1074456810137858148
notonft,we had a nice conversation for an hour,2023-02-12T22:27:40.350000+00:00,1074456786528129148
notonft,Guys i talked to the alients,2023-02-12T22:27:31.509000+00:00,1074456749446275203
notonft,"if i didnt give you goals in life, how can you achieve",2023-02-12T22:10:21.039000+00:00,1074452427341844511
notonft,"its great bud but, more fatty than you think and you only need a little",2023-02-12T22:09:27.960000+00:00,1074452204712378409
notonft,A5,2023-02-12T22:07:29.463000+00:00,1074451707699920976
notonft,,2023-02-12T22:07:22.419000+00:00,1074451678155259964
notonft,My friend made me wagyu last night,2023-02-12T22:07:08.019000+00:00,1074451617757278299
notonft,https://tenor.com/view/yoda-star-wars-learning-gif-14395199,2023-02-12T21:42:47.668000+00:00,1074445492601233458
notonft,"Toxic Turtles are. Very toxic, yes.",2023-02-12T21:42:23.817000+00:00,1074445392562884618
notonft,why did you turn to yoda,2023-02-12T21:41:44.589000+00:00,1074445228028727357
notonft,its old picture,2023-02-12T21:41:04.621000+00:00,1074445060390793238
notonft,"yeah bc, its fcking president lol",2023-02-12T21:40:37.423000+00:00,1074444946314100818
notonft,we knew about the aliens long ago,2023-02-12T21:40:19.931000+00:00,1074444872947335188
notonft,this is actually me btw,2023-02-12T21:40:10.827000+00:00,1074444834762391562
notonft,its same smile tbh,2023-02-12T21:39:13.303000+00:00,1074444593489264730
notonft,,2023-02-12T21:39:01.096000+00:00,1074444542289383515
notonft,"world ending, just put your money safely into turtles incase we are actually the aliens. it would explain a lot tbh",2023-02-12T21:33:25.937000+00:00,1074443136530657340
notonft,kek,2023-02-12T21:33:04.110000+00:00,1074443044981583983
notonft,i hate being left out,2023-02-12T21:30:02.823000+00:00,1074442284608786453
notonft,they didnt put me on this list wtf,2023-02-12T21:29:58.789000+00:00,1074442267688980540
notonft,bud i know your brain,2023-02-12T21:29:37.454000+00:00,1074442178203500685
notonft,**looking at Fang**,2023-02-12T21:29:26.060000+00:00,1074442130413592576
notonft,lot of paperhands out there,2023-02-12T21:29:15.321000+00:00,1074442085370970152
notonft,set your buy orders on BTC at $100 usd to catch the crash,2023-02-12T21:29:03.280000+00:00,1074442034867339294
notonft,"i reviewed the deck, its solid tech",2023-02-12T21:28:39.918000+00:00,1074441936880013392
notonft,"i talked to them, and Turtle Ventures will invest in the apocalypse.",2023-02-12T21:28:22.507000+00:00,1074441863852994691
notonft,"its ok buds, their plan was exterminate all human they didnt discriminate",2023-02-12T21:28:11.055000+00:00,1074441815819813035
notonft,what happened did aliens land,2023-02-12T21:27:19.873000+00:00,1074441601146945556
notonft,ok bros im done,2023-02-12T21:27:14.405000+00:00,1074441578212491314
notonft,,2023-02-12T21:04:07.849000+00:00,1074435762575130745
notonft,on call w vcs,2023-02-12T21:00:02.457000+00:00,1074434733326487565
notonft,no,2023-02-12T20:59:55.702000+00:00,1074434704993951855
notonft,soon!,2023-02-12T20:05:55.263000+00:00,1074421113607684166
notonft,correct,2023-02-12T20:02:02.852000+00:00,1074420138805317672
notonft,Sticky tips,2023-02-12T20:00:40.773000+00:00,1074419794541031546
notonft,strangely we might become a top 10 project only because of this,2023-02-12T19:55:35.508000+00:00,1074418514166829150
notonft,,2023-02-12T19:52:17.544000+00:00,1074417683845611681
notonft,Signature igt gif,2023-02-12T19:49:26.440000+00:00,1074416966183420094
notonft,bullish on turtles shi got my tip sticky fasho,2023-02-12T19:46:46.091000+00:00,1074416293630967958
notonft,"guess we needed extra cock today, this is congratulatory cocking",2023-02-12T19:43:47.070000+00:00,1074415542762487848
notonft,"Congrats @Fr◎ntMan | 🔼 🐢! and with that, I welcome you with a SURPRISE! You have been slapped by a BIG COCK in the middle of your face! * CLASS * This is The Ultimate Dick War of All Times 2023! There is ONE rule. You can not cock someone who has already cocked you !! Try to cock as many as possible before they cock you. I've slapped you in the face already, so you can not cock me. Good luck! 
/    イ              (((ヽ
(    ノ                 ￣Y  \
|   ( \      (.       /)     |     )
ヽ   ヽ `  ( ͡° ͜ʖ ͡°)  _ノ    /
     ＼   |   ⌒Ｙ⌒   /  /
         | ヽ     |      ﾉ ／
         ＼トー仝ーイ
              | ミ土彡/
            ) \      °   /
           (     \      /     )
          /   🐢 🐢 ===================🎉 
       /  /     /      \ \   \ 
       ( (    ).           ) ).  )
      (      ).            ( |    | 
       |    /                \    |",2023-02-12T19:43:33.848000+00:00,1074415487305400420
notonft,Congratulations <@795004660071006209> ! <#883932370774941706>,2023-02-12T19:41:33.852000+00:00,1074414984005685379
notonft,"even if we knew mint price, theres a 99.99% chance it will change 8 times before mint, and then again at mint.",2023-02-12T19:31:30.103000+00:00,1074412451698843729
notonft,<a:walkingfang:1073130419580579921>,2023-02-12T19:31:02.983000+00:00,1074412337949311096
notonft,"because its worth that much, not for any other reasons",2023-02-12T19:30:34.946000+00:00,1074412220353617981
notonft,"i would love it so much, if fiyopi made it 30 sol like 5 minutes before mint time",2023-02-12T19:30:19.597000+00:00,1074412155975249980
notonft,and it was a lot of discount,2023-02-12T19:29:05.643000+00:00,1074411845789696111
notonft,"one of our dev partners, offered to do discounted work for a WL spot LOL",2023-02-12T19:29:02.417000+00:00,1074411832258867271
notonft,sorry i dont look at tickets,2023-02-12T19:28:36.042000+00:00,1074411721634107464
notonft,CCO Chief Cringe Officer,2023-02-12T19:27:06.740000+00:00,1074411347074359377
notonft,cringe CEO,2023-02-12T19:26:57.377000+00:00,1074411307803090954
notonft,"my house is out of toilet paper so, i can print and use it now",2023-02-12T19:25:42.270000+00:00,1074410992781496320
notonft,perfect thanks bud,2023-02-12T19:25:25.275000+00:00,1074410921499316325
notonft,Bud he works for Jeanne take up with her,2023-02-12T19:24:36.802000+00:00,1074410718188802198
notonft,the way it was,2023-02-12T19:23:40.903000+00:00,1074410483731406868
notonft,"he is really enjoying his power guys, let him have this after mint he has to go back to his shitty life",2023-02-12T19:23:38.522000+00:00,1074410473744769157
notonft,i hear <@487191819873157122> has some magical powers but... idk,2023-02-12T19:22:47.027000+00:00,1074410257759088670
notonft,"i dont have nicole, if you need it then the well must be dry as a bone",2023-02-12T19:22:37.287000+00:00,1074410216906559649
notonft,with feet,2023-02-12T19:22:13.229000+00:00,1074410115999989821
notonft,Turtles hoodie selfie,2023-02-12T19:22:00.032000+00:00,1074410060647772201
notonft,<a:kek:900024661969096744>,2023-02-12T19:21:26.575000+00:00,1074409920318951495
notonft,no bud i dont care much but its a big game and you seem like guy that would be interested. i was just trying to make a conversation with you tbh it failed,2023-02-12T19:21:11.212000+00:00,1074409855881846894
notonft,griff who do you have to win superbowl,2023-02-12T19:13:08.468000+00:00,1074407831106756729
notonft,"sorry bud USA time is over, im racist against american",2023-02-12T19:09:37.973000+00:00,1074406948226727967
notonft,i will do it,2023-02-12T19:08:40.448000+00:00,1074406706949402775
notonft,if it can make money,2023-02-12T19:08:38.181000+00:00,1074406697440903178
notonft,why wouldnt we,2023-02-12T19:08:33.716000+00:00,1074406678713340016
notonft,ofc bud,2023-02-12T19:08:30.867000+00:00,1074406666763763852
notonft,"its new thing, run by Turtles.",2023-02-12T19:08:07.542000+00:00,1074406568931622932
notonft,Did u hear of Turtle Ventures?,2023-02-12T19:07:51.796000+00:00,1074406502888112228
notonft,our holders are there,2023-02-12T19:07:36.939000+00:00,1074406440573353984
notonft,"asia market, we will target it. PH, Japan, Indonesia, China",2023-02-12T19:07:33.883000+00:00,1074406427755544636
notonft,these are some fcking good tomoatos,2023-02-12T19:05:21.709000+00:00,1074405873377611889
notonft,bare feet only,2023-02-12T19:05:12.529000+00:00,1074405834873913446
notonft,let us put the canned italian tomatos on your store shelf in PH,2023-02-12T19:03:57.124000+00:00,1074405518602403912
notonft,and start italian food export business with <@891321542296879174>,2023-02-12T19:03:21.628000+00:00,1074405369721409586
notonft,i have you on my list bud we will talk soon i have more turtles things rn to handle,2023-02-12T19:03:03.580000+00:00,1074405294022594680
notonft,https://tenor.com/view/cocaine-hookers-gif-22776523,2023-02-12T19:02:32.300000+00:00,1074405162824781946
notonft,"maybe its time i explain my ""web 2"" business",2023-02-12T19:02:05.024000+00:00,1074405048420937749
notonft,to win her heart,2023-02-12T19:01:22.562000+00:00,1074404870322405406
notonft,turkey i had to look her straight in the eyes,2023-02-12T19:01:16.493000+00:00,1074404844867178578
notonft,"if it were true, why turkey is missing",2023-02-12T19:00:39.907000+00:00,1074404691414368256
notonft,kek,2023-02-12T19:00:21.341000+00:00,1074404613542924298
notonft,Introducing Turtles: Gamified investing for interesting people,2023-02-12T18:59:45.791000+00:00,1074404464435396671
notonft,"This is the list of potentially problem countries for regulation/embargo 

Cuba, Iraq, Iran, Liberia, North Korea, Syria, Sudan, South Sudan, Antigua, United States, American Samoa, Guam, Northern Mariana Islands, Channel islands, Puerto Rico, United States Minor Outlying Islands, US Virgin Islands, Ukraine, Belarus, Albania, Burma, Central African Republic, Democratic Republic of Congo, Lybia, Somalia, Yemen, United Kingdom, Thailand, Romania, Gibraltar.",2023-02-12T18:59:33.391000+00:00,1074404412426031284
notonft,wait,2023-02-12T18:58:57.972000+00:00,1074404263867990236
notonft,I need to leave the United States before someone figures out what this project is,2023-02-12T18:58:55.832000+00:00,1074404254892175431
notonft,"NFTs have the potential to truly gamify investing, its part of my vision. We can crack that code",2023-02-12T18:57:57.367000+00:00,1074404009672187945
notonft,yes bud its confirmed,2023-02-12T18:57:25.419000+00:00,1074403875672559688
notonft,and there wasnt a utility for them,2023-02-12T18:56:22.208000+00:00,1074403610546417725
notonft,"we saw this effect with abc ventures, its good case study in creating tiers of ownership",2023-02-12T18:56:13.799000+00:00,1074403575276507308
notonft,we will have a mechanic for this later,2023-02-12T18:55:31.409000+00:00,1074403397479972904
notonft,potions will be refunded for 100 TRTLS,2023-02-12T18:55:25.262000+00:00,1074403371697573959
notonft,devs are working,2023-02-12T18:53:42.376000+00:00,1074402940162408448
notonft,there is some issue with creation on mobile rn,2023-02-12T18:53:35.174000+00:00,1074402909955035186
notonft,try on desktop,2023-02-12T18:53:19.391000+00:00,1074402843756339200
notonft,bud its possible one of them got WL and are just giving theirs,2023-02-12T18:50:52.984000+00:00,1074402229680877628
notonft,patiently awaiting fang's listing with one last pile of liq for a snipe,2023-02-12T18:49:57.041000+00:00,1074401995038924971
notonft,sure bud i have a bunch,2023-02-12T18:49:48.167000+00:00,1074401957818671144
notonft,"there will be no sales, on turtles. not this day. so i say. 


Generally, when i am saying things, they are happening.",2023-02-12T18:48:16.719000+00:00,1074401574257950800
notonft,up only,2023-02-12T18:47:32.415000+00:00,1074401388433526814
notonft,i just tightened the pool by 100%,2023-02-12T18:47:22.853000+00:00,1074401348327583825
notonft,LLLLL,2023-02-12T18:45:56.833000+00:00,1074400987533553848
notonft,https://tenor.com/view/sweeping-cleaning-mopping-mr-clean-gif-17663331,2023-02-12T18:45:50.776000+00:00,1074400962128662610
notonft,LFGGGGGG,2023-02-12T18:45:29.545000+00:00,1074400873079382158
